Uid,Vehicle id,Data date,Year,Make,Model,Model fr,Local version name,Trim,Manufacturer code,Msrp,Evox
783506718,783506720180201,2018-02-01,2018,Hyundai,IONIQ Hybrid,IONIQ hybride,Limited DCT,Limited,IO15DF16ID00,29749.00,12641 | 2018 Hyundai Ioniq Hybrid Limited
783506719,783506720190103,2019-01-03,2019,Hyundai,IONIQ Hybrid,IONIQ hybride,Luxury DCT,Luxury,IO15DF16I300,29849.00,13200 | 2019 Hyundai Ioniq Hybrid SEL
783506818,783506820180201,2018-02-01,2018,Hyundai,IONIQ Hybrid,IONIQ hybride,Limited with Technology DCT,Limited with Technology,IO15DF16ID55,31749.00,12641 | 2018 Hyundai Ioniq Hybrid Limited
783506819,783506820190103,2019-01-03,2019,Hyundai,IONIQ Hybrid,IONIQ hybride,Ultimate DCT,Ultimate,IO15DF16I400,31849.00,13067 | 2019 Hyundai Ioniq Hybrid Limited
783507218,783507220180201,2018-02-01,2018,Hyundai,IONIQ Electric,IONIQ électrique,SE,SE,IO15EFEMEL00,35649.00,13231 | 2018 Hyundai Ioniq Electric 
783507318,783507320180201,2018-02-01,2018,Hyundai,IONIQ Electric,IONIQ électrique,SE Cold Climate Package,SE Cold Climate Package,IO15EFEMEL93,36849.00,13231 | 2018 Hyundai Ioniq Electric 
783507319,783507320190103,2019-01-03,2019,Hyundai,IONIQ Electric,IONIQ électrique,Preferred,Preferred,IO15EFEME800,37449.00,13229 | 2019 Hyundai Ioniq Electric 
783507418,783507420180201,2018-02-01,2018,Hyundai,IONIQ Electric,IONIQ électrique,Limited,Limited,IO15EFEMED00,41849.00,13231 | 2018 Hyundai Ioniq Electric 
783507419,783507420190103,2019-01-03,2019,Hyundai,IONIQ Electric,IONIQ électrique,Ultimate,Ultimate,IO15EFEME900,42449.00,13229 | 2019 Hyundai Ioniq Electric 
788877818,788877820190103,2019-01-03,2018,Hyundai,Sonata Hybrid,Sonata hybride,GL,GL,SH74AF20IB00,29649.00,13235 | 2018 Hyundai Sonata Hybrid SE
788877819,788877820190903,2019-09-03,2019,Hyundai,Sonata Hybrid,Sonata hybride,Preferred,Preferred,SH74AF20I200,29749.00,13480 | 2019 Hyundai Sonata Hybrid Limited
788877917,788877920180201,2018-02-01,2017,Hyundai,Sonata Hybrid,Sonata hybride,Limited,Limited,SH74AF20ID00,33799.00,11527 | 2017 Hyundai Sonata Hybrid Limited
788877918,788877920190103,2019-01-03,2018,Hyundai,Sonata Hybrid,Sonata hybride,GLS,GLS,SH74AF20IC00,34299.00,13235 | 2018 Hyundai Sonata Hybrid SE
788877919,788877920190903,2019-09-03,2019,Hyundai,Sonata Hybrid,Sonata hybride,Luxury,Luxury,SH74AF20I300,34399.00,13480 | 2019 Hyundai Sonata Hybrid Limited
790163918,790163920180201,2018-02-01,2018,Hyundai,Sonata,Sonata,Sport,Sport,SO74AF24BS00,27599.00,12700 | 2018 Hyundai Sonata Sport 2.0T
790163919,790163920190103,2019-01-03,2019,Hyundai,Sonata,Sonata,Essential w/Sport Package,Essential w/Sport Package,SO74AF24B160,27699.00,13068 | 2019 Hyundai Sonata Sport
790164018,790164020180201,2018-02-01,2018,Hyundai,Sonata,Sonata,GLS Tech,GLS Tech,SO74AF24BC55,31399.00,12700 | 2018 Hyundai Sonata Sport 2.0T
790164118,790164120180201,2018-02-01,2018,Hyundai,Sonata,Sonata,2.0T Sport,2.0T Sport,SO74AF20DE20,36999.00,12700 | 2018 Hyundai Sonata Sport 2.0T
790164119,790164120190103,2019-01-03,2019,Hyundai,Sonata,Sonata,2.0T Ultimate,2.0T Ultimate,SO74AF20D400,37199.00,13068 | 2019 Hyundai Sonata Sport
791560018,791560020180201,2018-02-01,2018,Hyundai,IONIQ Electric Plus,IONIQ Hybrid Plus,SE DCT,SE,IO15DF16PR00,31999.00,None
791560019,791560020190103,2019-01-03,2019,Hyundai,IONIQ Electric Plus,IONIQ Hybrid Plus,Preferred DCT,Preferred,IO15DF16P600,32299.00,None
791560118,791560120180201,2018-02-01,2018,Hyundai,IONIQ Electric Plus,IONIQ Hybrid Plus,Limited DCT,Limited,IO15DF16PT00,36499.00,None
791560119,791560120190103,2019-01-03,2019,Hyundai,IONIQ Electric Plus,IONIQ Hybrid Plus,Ultimate DCT,Ultimate,IO15DF16P700,36799.00,None
796807217,796807220170401,2017-04-01,2017,Hyundai,Sonata,Sonata,2.0T Sport w/Ultimate Package,2.0T Sport w/Ultimate Package,SO74AF20DE20,36249.00,11435 | 2017 Hyundai Sonata Sport 2.0T
805542919,805542920190417,2019-04-17,2019,Hyundai,Kona EV,Kona électrique,Preferred,Preferred,KE1SEFEME200/KE1SEFEME266,44999.00,13530 | 2019 Hyundai Kona EV Limited
805542920,805542920200103,2020-01-03,2020,Hyundai,Kona EV,Kona électrique,Preferred,Preferred,KE1SEFEME200/KE1SEFEME266,46049.00,14119 | 2020 Hyundai Kona EV Limited
805543120,805543120200103,2020-01-03,2020,Hyundai,Kona EV,Kona électrique,Ultimate,Ultimate,KE1SEFEME400,53049.00,14119 | 2020 Hyundai Kona EV Limited
813438520,813438520200103,2020-01-03,2020,Hyundai,Kona EV,Kona électrique,Essential,Essential,KE1SEFEMEX51,44999.00,14119 | 2020 Hyundai Kona EV Limited
805543121,805543120201001,2020-10-01,2021,Hyundai,Kona electric,Kona électrique,Ultimate,Ultimate,KE1SEFEME400,53149.00,14562 | 2021 Hyundai Kona Ultimate
717690019,717690020190103,2019-01-03,2019,Hyundai,Santa Fe XL,Santa Fe XL,Luxury 7-Passenger AWD,Luxury,SX1LAA33BX45,42719.00,13007 | 2019 Hyundai Santa Fe Limited 2.0T
717690119,717690120190103,2019-01-03,2019,Hyundai,Santa Fe XL,Santa Fe XL,Preferred AWD,Preferred,SX1LAA33BX42,38299.00,13007 | 2019 Hyundai Santa Fe Limited 2.0T
717690219,717690220190103,2019-01-03,2019,Hyundai,Santa Fe XL,Santa Fe XL,Essential FWD,Essential,SX1LAF33BX40,32899.00,12975 | 2019 Hyundai Santa Fe Ultimate 2.0T
724869919,724869920190103,2019-01-03,2019,Hyundai,Santa Fe XL,Santa Fe XL,Luxury 6-Passenger AWD,Luxury,SX1LAA33BX46,43119.00,13007 | 2019 Hyundai Santa Fe Limited 2.0T
728065219,728065220190103,2019-01-03,2019,Hyundai,Santa Fe,Santa Fe,Essential Safety Package 2.4 FWD,Essential Safety Package,SA4SAF24B500/SA4SAF24B586,30199.00,12975 | 2019 Hyundai Santa Fe Ultimate 2.0T
728076219,728076220190103,2019-01-03,2019,Hyundai,Santa Fe,Santa Fe,Preferred 2.0T AWD,Preferred,SA4SAA20DV00/SA4SAA20DV86,37099.00,13007 | 2019 Hyundai Santa Fe Limited 2.0T
728132619,728132620190103,2019-01-03,2019,Hyundai,Santa Fe,Santa Fe,Preferred w/Pano Roof 2.0T AWD,Preferred w/Pano Roof,SA4SAA20D000/SA4SAA20D086,38599.00,13007 | 2019 Hyundai Santa Fe Limited 2.0T
767481519,767481520190103,2019-01-03,2019,Hyundai,Santa Fe XL,Santa Fe XL,Ultimate w/Saddle 6-Passenger AWD,Ultimate,SX1LAA33BX22,48779.00,12975 | 2019 Hyundai Santa Fe Ultimate 2.0T
767481619,767481620190103,2019-01-03,2019,Hyundai,Santa Fe XL,Santa Fe XL,Ultimate 6-Passenger AWD,Ultimate,SX1LAA33BX20,48579.00,12975 | 2019 Hyundai Santa Fe Ultimate 2.0T
768162419,768162420190103,2019-01-03,2019,Hyundai,Santa Fe,Santa Fe,Luxury 2.0T AWD,Luxury,SA4SAA20D300/SA4SAA20D386,41899.00,13007 | 2019 Hyundai Santa Fe Limited 2.0T
789545319,789545320190103,2019-01-03,2019,Hyundai,Santa Fe XL,Santa Fe XL,Essential AWD,Essential,SX1LAA33BX40,34899.00,12975 | 2019 Hyundai Santa Fe Ultimate 2.0T
789545419,789545420190103,2019-01-03,2019,Hyundai,Santa Fe XL,Santa Fe XL,Ultimate 7-Passenger AWD,Ultimate,SX1LAA33BX29,48179.00,12975 | 2019 Hyundai Santa Fe Ultimate 2.0T
807046719,807046720190903,2019-09-03,2019,Hyundai,Nexo,Nexo,Ultimate,Ultimate,NX1SEFEMF400,73000.00,None
827404422,827404420210707,2021-07-07,2022,Hyundai,Santa Fe,Santa Fe,Preferred Plug-in Hybrid 1.6T AWD,Preferred,SA4SAA16J2AB,44999.00,15214 | 2022 Hyundai Santa Fe Limited
783506522,783506520210721,2021-07-21,2022,Hyundai,IONIQ Hybrid,IONIQ hybride,Essential DCT,Essential,IO15DF16I100,25649.00,14300 | 2020 Hyundai Ioniq Hybrid Limited
783506622,783506620210721,2021-07-21,2022,Hyundai,IONIQ Hybrid,IONIQ hybride,Preferred DCT,Preferred,IO15DF16I200,28799.00,14300 | 2020 Hyundai Ioniq Hybrid Limited
783506822,783506820210721,2021-07-21,2022,Hyundai,IONIQ Hybrid,IONIQ hybride,Ultimate DCT,Ultimate,IO15DF16I400,33049.00,14300 | 2020 Hyundai Ioniq Hybrid Limited
791560022,791560020210721,2021-07-21,2022,Hyundai,IONIQ Plug-In Hybrid,IONIQ hybride rechargeable,Preferred DCT,Preferred,IO15DF16P600,35149.00,14250 | 2020 Hyundai Ioniq Plug-in Hybrid SEL
791560122,791560120210721,2021-07-21,2022,Hyundai,IONIQ Plug-In Hybrid,IONIQ hybride rechargeable,Ultimate DCT,Ultimate,IO15DF16P700,38249.00,14250 | 2020 Hyundai Ioniq Plug-in Hybrid SEL
824162022,824162020210721,2021-07-21,2022,Hyundai,IONIQ Plug-In Hybrid,IONIQ hybride rechargeable,Essential DCT,Essential,IO15DF16PX52,32649.00,14250 | 2020 Hyundai Ioniq Plug-in Hybrid SEL
827965322,827965320210811,2021-08-11,2022,Hyundai,Kona,Kona,Essential Value Edition 2.0 FWD,Essential Value Edition,KO1SAF20A1AL,21499.00,15079 | 2022 Hyundai Kona SEL
827965422,827965420210811,2021-08-11,2022,Hyundai,Kona,Kona,Essential Value Edition 2.0 AWD,Essential Value Edition,KO1SAA20A1AL,23499.00,15079 | 2022 Hyundai Kona SEL
827965522,827965520210811,2021-08-11,2022,Hyundai,Kona,Kona,Preferred Special Edition 2.0 FWD,Preferred Special Edition,KO1SAF20A235,24649.00,15079 | 2022 Hyundai Kona SEL
827965622,827965620210811,2021-08-11,2022,Hyundai,Kona,Kona,Preferred Special Edition 2.0 AWD,Preferred Special Edition,KO1SAA20A235,26649.00,15079 | 2022 Hyundai Kona SEL
829325522,829325520211104,2021-11-04,2022,Hyundai,IONIQ 5,IONIQ 5,Essential,Essential,I51SEREME100,44999.00,50143 | 2022 Hyundai Ioniq 5 SE
829325622,829325620211104,2021-11-04,2022,Hyundai,IONIQ 5,IONIQ 5,Preferred,Preferred,I51SEREME200,46999.00,50143 | 2022 Hyundai Ioniq 5 SE
829325722,829325720211104,2021-11-04,2022,Hyundai,IONIQ 5,IONIQ 5,Preferred Long Range,Preferred,I51SEREME2AK,51999.00,50143 | 2022 Hyundai Ioniq 5 SE
16352922,16352920220106,2022-01-06,2022,Hyundai,Elantra,Elantra,Essential 6MT,Essential,EL74MF20A100,18099.00,43832 | 2022 Hyundai Elantra SE
728065322,728065320220106,2022-01-06,2022,Hyundai,Santa Fe,Santa Fe,Essential 2.5 AWD,Essential,SA4SAA25B100,33699.00,44019 | 2022 Hyundai Santa Fe SE
728065422,728065420220106,2022-01-06,2022,Hyundai,Santa Fe,Santa Fe,Preferred 2.5 AWD,Preferred,SA4SAA25B200,36699.00,44019 | 2022 Hyundai Santa Fe SE
735874322,735874320220106,2022-01-06,2022,Hyundai,Elantra,Elantra,Preferred IVT,Preferred,EL74IF20A200,22099.00,43832 | 2022 Hyundai Elantra SE
748896922,748896920220106,2022-01-06,2022,Hyundai,Elantra,Elantra,Essential IVT,Essential,EL74IF20A100,19999.00,43832 | 2022 Hyundai Elantra SE
754805122,754805120220106,2022-01-06,2022,Hyundai,Tucson,Tucson,Ultimate Hybrid 1.6T AWD 6AT,Ultimate,TU4SAA16G4AA,41799.00,43270 | 2022 Hyundai Tucson SE
767481722,767481720220106,2022-01-06,2022,Hyundai,Santa Fe,Santa Fe,Ultimate-Calligraphy 2.5T AWD,Ultimate-Calligraphy,SA4SAA25D469,47799.00,44019 | 2022 Hyundai Santa Fe SE
773456822,773456820220106,2022-01-06,2022,Hyundai,Tucson,Tucson,Preferred Trend 2.5 AWD 8AT,Preferred Trend,TU4SAA25B241,34899.00,43270 | 2022 Hyundai Tucson SE
776097222,776097220220106,2022-01-06,2022,Hyundai,Elantra,Elantra,Ultimate IVT,Ultimate,EL74IF20A400,25799.00,43832 | 2022 Hyundai Elantra SE
779533622,779533620220106,2022-01-06,2022,Hyundai,Tucson,Tucson,Essential 2.5 AWD 8AT,Essential,TU4SAA25B100,29899.00,43270 | 2022 Hyundai Tucson SE
780023022,780023020220106,2022-01-06,2022,Hyundai,Tucson,Tucson,Luxury Hybrid 1.6T AWD 6AT,Luxury,TU4SAA16G3AA,39099.00,15048 | 2022 Hyundai Tucson SEL
788041622,788041620220106,2022-01-06,2022,Hyundai,Elantra,Elantra,Preferred - Sun & Tech Pkg IVT,Preferred - Sun & Tech Pkg,EL74IF20A283,23599.00,43832 | 2022 Hyundai Elantra SE
794962722,794962720220106,2022-01-06,2022,Hyundai,Kona,Kona,Essential 2.0 FWD,Essential,KO1SAF20A100,22099.00,43820 | 2022 Hyundai Kona SE
794962822,794962820220106,2022-01-06,2022,Hyundai,Kona,Kona,Essential 2.0 AWD,Essential,KO1SAA20A100,24099.00,43820 | 2022 Hyundai Kona SE
794963122,794963120220106,2022-01-06,2022,Hyundai,Kona,Kona,Preferred 2.0 FWD,Preferred,KO1SAF20A200,24099.00,43590 | 2022 Hyundai Kona SEL
794963222,794963220220106,2022-01-06,2022,Hyundai,Kona,Kona,Preferred 2.0 AWD,Preferred,KO1SAA20A200,26099.00,43590 | 2022 Hyundai Kona SEL
79805322,79805320220106,2022-01-06,2022,Hyundai,Tucson,Tucson,Preferred 2.5 AWD 8AT,Preferred,TU4SAA25B200,32299.00,43270 | 2022 Hyundai Tucson SE
79805422,79805420220106,2022-01-06,2022,Hyundai,Tucson,Tucson,Preferred 2.5 FWD 8AT,Preferred,TU4SAF25B200,30299.00,43270 | 2022 Hyundai Tucson SE
803695222,803695220220106,2022-01-06,2022,Hyundai,Tucson,Tucson,Essential 2.5 FWD 8AT,Essential,TU4SAF25B100,27899.00,43270 | 2022 Hyundai Tucson SE
804276722,804276720220106,2022-01-06,2022,Hyundai,Veloster N,Veloster N,6MT,-,VE23MF20DX39,37899.00,50469 | 2022 Hyundai Veloster N Veloster N
805542922,805542920220106,2022-01-06,2022,Hyundai,Kona electric,Kona électrique,Preferred,Preferred,KE1SEFEME200/KE1SEFEME266,43899.00,43590 | 2022 Hyundai Kona SEL
805543122,805543120220106,2022-01-06,2022,Hyundai,Kona electric,Kona électrique,Ultimate,Ultimate,KE1SEFEME400,49399.00,43590 | 2022 Hyundai Kona SEL
810595922,810595920220106,2022-01-06,2022,Hyundai,Palisade,Palisade,Essential AWD,Essential,PA1LAA38B100,41499.00,44020 | 2022 Hyundai Palisade SE
810596122,810596120220106,2022-01-06,2022,Hyundai,Palisade,Palisade,Preferred AWD,Preferred,PA1LAA38B200,46499.00,44020 | 2022 Hyundai Palisade SE
810596222,810596220220106,2022-01-06,2022,Hyundai,Palisade,Palisade,Luxury 7-Passenger AWD,Luxury,PA1LAA38B391,51199.00,44020 | 2022 Hyundai Palisade SE
810596322,810596320220106,2022-01-06,2022,Hyundai,Palisade,Palisade,Luxury 8-Passenger AWD,Luxury,PA1LAA38B300,50699.00,44020 | 2022 Hyundai Palisade SE
810596422,810596420220106,2022-01-06,2022,Hyundai,Palisade,Palisade,Ultimate Calligraphy AWD,Ultimate Calligraphy,PA1LAA38B477,54999.00,44020 | 2022 Hyundai Palisade SE
810596522,810596520220106,2022-01-06,2022,Hyundai,Palisade,Palisade,Ultimate Calligraphy Colour Pkg AWD,Ultimate Calligraphy,PA1LAA38B478,54999.00,44020 | 2022 Hyundai Palisade SE
811710422,811710420220106,2022-01-06,2022,Hyundai,Santa Fe,Santa Fe,Preferred-Trend 2.5 AWD,Preferred-Trend,SA4SAA25B241,38799.00,44019 | 2022 Hyundai Santa Fe SE
814710022,814710020220106,2022-01-06,2022,Hyundai,Venue,Venue,Essential IVT,Essential,VN1SIF16AX40/VN1SIF16A166,19599.00,50403 | 2022 Hyundai Venue SEL
814710122,814710120220106,2022-01-06,2022,Hyundai,Venue,Venue,Preferred IVT,Preferred,VN1SIF16AX42/VN1SIF16A266,21699.00,50403 | 2022 Hyundai Venue SEL
814710222,814710220220106,2022-01-06,2022,Hyundai,Venue,Venue,Trend IVT,Trend,VN1SIF16AX41,22799.00,50403 | 2022 Hyundai Venue SEL
814710322,814710320220106,2022-01-06,2022,Hyundai,Venue,Venue,Urban Black Interior IVT,Urban,VN1SIF16AY85,22949.00,50403 | 2022 Hyundai Venue SEL
814710422,814710420220106,2022-01-06,2022,Hyundai,Venue,Venue,Urban Denim Interior IVT,Urban,VN1SIF16AY89,22949.00,50403 | 2022 Hyundai Venue SEL
814710622,814710620220106,2022-01-06,2022,Hyundai,Venue,Venue,Essential 6MT,Essential,VN1SMF16AX40,18299.00,50403 | 2022 Hyundai Venue SEL
814710722,814710720220106,2022-01-06,2022,Hyundai,Venue,Venue,Ultimate w/Black Interior IVT,Ultimate,VN1SIF16A485,25099.00,50403 | 2022 Hyundai Venue SEL
814710822,814710820220106,2022-01-06,2022,Hyundai,Venue,Venue,Ultimate w/Denim Interior IVT,Ultimate,VN1SIF16A489,25099.00,50403 | 2022 Hyundai Venue SEL
819761222,819761220220106,2022-01-06,2022,Hyundai,Veloster N,Veloster N,DCT,-,VE23DF20DX39,39499.00,50469 | 2022 Hyundai Veloster N Veloster N
821734622,821734620220106,2022-01-06,2022,Hyundai,Elantra,Elantra,Ultimate Two-Tone Interior IVT,Ultimate Two-Tone Interior,EL74IF20A454,25799.00,43832 | 2022 Hyundai Elantra SE
821734722,821734720220106,2022-01-06,2022,Hyundai,Elantra,Elantra,Ultimate Tech IVT,Ultimate Tech,EL74IF20A483,28499.00,43832 | 2022 Hyundai Elantra SE
821734822,821734820220106,2022-01-06,2022,Hyundai,Elantra,Elantra,Ultimate Tech Two-Tone Interior IVT,Ultimate Tech Two-Tone Interior,EL74IF20A479,28499.00,43832 | 2022 Hyundai Elantra SE
821734922,821734920220106,2022-01-06,2022,Hyundai,Elantra N Line,Elantra N Line,N Line,N Line,EL74DF16DO00,27799.00,15189 | 2022 Hyundai Elantra  N-Line
821735022,821735020220106,2022-01-06,2022,Hyundai,Elantra Hybrid,Elantra hybride,Preferred,Preferred,EL74DF16I2AA,24999.00,45247 | 2022 Hyundai Elantra Hybrid Blue
821735122,821735120220106,2022-01-06,2022,Hyundai,Elantra Hybrid,Elantra hybride,Ultimate,Ultimate,EL74DF16I4AA,27299.00,45247 | 2022 Hyundai Elantra Hybrid Blue
823805522,823805520220106,2022-01-06,2022,Hyundai,Elantra Hybrid,Elantra hybride,Ultimate Two-Tone Interior,Ultimate Two-Tone Interior,EL74DF16I4AC,27299.00,45247 | 2022 Hyundai Elantra Hybrid Blue
824162122,824162120220106,2022-01-06,2022,Hyundai,Santa Fe,Santa Fe,Preferred w/Trend Hybrid 1.6T AWD,Preferred w/Trend Hybrid,SA4SAA16G2AD,41699.00,44019 | 2022 Hyundai Santa Fe SE
824162222,824162220220106,2022-01-06,2022,Hyundai,Santa Fe,Santa Fe,Luxury Hybrid 1.6T AWD,Luxury Hybrid,SA4SAA16G3AA,44099.00,44019 | 2022 Hyundai Santa Fe SE
825049022,825049020220106,2022-01-06,2022,Hyundai,Tucson,Tucson,N Line 2.5 AWD 8AT,N Line,TU4SAA25BO00,37299.00,15048 | 2022 Hyundai Tucson SEL
825779022,825779020220106,2022-01-06,2022,Hyundai,Kona,Kona,N Line 1.6T AWD DCT,N Line,KO1SDA16DO00/KO1SDA16DO66,28199.00,43590 | 2022 Hyundai Kona SEL
825779122,825779120220106,2022-01-06,2022,Hyundai,Kona,Kona,N Line w/Ultimate Pkg 1.6T AWD DCT,N Line w/Ultimate Pkg,KO1SDA16DO20,33799.00,43590 | 2022 Hyundai Kona SEL
825779222,825779220220106,2022-01-06,2022,Hyundai,Kona,Kona,Preferred w/ Sun & Leather Pkg 2.0 AWD,Preferred w/ Sun & Leather Pkg,KO1SAA20A268,28699.00,43590 | 2022 Hyundai Kona SEL
827401222,827401220220106,2022-01-06,2022,Hyundai,Tucson,Tucson,Luxury Plug-in Hybrid 1.6T AWD 6AT,Luxury,TU4SAA16J3AB,43699.00,15048 | 2022 Hyundai Tucson SEL
827401322,827401320220106,2022-01-06,2022,Hyundai,Tucson,Tucson,Ultimate Plug-in Hybrid 1.6T AWD 6AT,Ultimate,TU4SAA16J4AB,46399.00,43270 | 2022 Hyundai Tucson SE
827404522,827404520220106,2022-01-06,2022,Hyundai,Santa Fe,Santa Fe,Luxury Plug-in Hybrid 1.6T AWD,Luxury,SA4SAA16J3AB,48699.00,44019 | 2022 Hyundai Santa Fe SE
827632122,827632120220106,2022-01-06,2022,Hyundai,Santa Fe,Santa Fe,Urban 2.5T AWD,Urban,SA4SAA25DX43,40499.00,44019 | 2022 Hyundai Santa Fe SE
828666622,828666620220106,2022-01-06,2022,Hyundai,Tucson,Tucson,Urban 2.5 AWD 8AT,Urban,TU4SAA25BY76,37299.00,43270 | 2022 Hyundai Tucson SE
830460822,830460820220106,2022-01-06,2022,Hyundai,Kona N,Kona N,DCT,-,KO1SDF20DX39,39999.00,43590 | 2022 Hyundai Kona SEL
830460922,830460920220106,2022-01-06,2022,Hyundai,Elantra N,Elantra N Line,DCT,-,EL74DF20DX39,38799.00,15189 | 2022 Hyundai Elantra  N-Line
830461022,830461020220106,2022-01-06,2022,Hyundai,Elantra N,Elantra N Line,6MT,-,EL74MF20DX39,37199.00,15189 | 2022 Hyundai Elantra  N-Line
735909122,735909120220124,2022-01-24,2022,Hyundai,Sonata,Sonata,Preferred 2.5,Preferred,SO84AF25B200,27549.00,15159 | 2022 Hyundai Sonata Limited
760241722,760241720220124,2022-01-24,2022,Hyundai,Sonata Hybrid,Sonata hybride,Ultimate 2.0,Ultimate,SH84AF20I4AI,40849.00,15159 | 2022 Hyundai Sonata Limited
768162822,768162820220124,2022-01-24,2022,Hyundai,Sonata,Sonata,Luxury 1.6T,Luxury,SO84AF16D300,36249.00,15160 | 2022 Hyundai Sonata SEL
790163922,790163920220124,2022-01-24,2022,Hyundai,Sonata,Sonata,Sport 1.6T,Sport,SO84AF16DS00,32049.00,15160 | 2022 Hyundai Sonata SEL
822387422,822387420220124,2022-01-24,2022,Hyundai,Sonata N Line,Sonata N Line,N Line,N Line,SO84DF25DO00,38699.00,15159 | 2022 Hyundai Sonata Limited
827631122,827631120220124,2022-01-24,2022,Hyundai,Sonata Hybrid,Sonata hybride,Ultimate w/Solar Roof 2.0,Ultimate w/Solar Roof,SH84AF20I4AJ,40849.00,15159 | 2022 Hyundai Sonata Limited
829325822,829325820220211,2022-02-11,2022,Hyundai,IONIQ 5,IONIQ 5,Preferred AWD Long Range,Preferred,I51SEAEME2AV,54999.00,50143 | 2022 Hyundai Ioniq 5 SE
827679422,827679420220215,2022-02-15,2022,Hyundai,Santa Cruz,Santa Cruz,Preferred,Preferred,SZ1SDA25D200,38699.00,43454 | 2022 Hyundai Santa Cruz Limited
827679522,827679520220215,2022-02-15,2022,Hyundai,Santa Cruz,Santa Cruz,Trend,Trend,SZ1SDA25D241,41599.00,43454 | 2022 Hyundai Santa Cruz Limited
827679622,827679620220215,2022-02-15,2022,Hyundai,Santa Cruz,Santa Cruz,Ultimate,Ultimate,SZ1SDA25D400,44999.00,43454 | 2022 Hyundai Santa Cruz Limited
